gas_price,gas_used,nonce
8087203336,286144,101178
6829922388,389130,80730
250000000000,700000,545
17981925333,217359,24626
5745070022,63589,435
7210919883,275968,66
5934280261,263819,10157
10454481481,138117,221007
6626484090,243146,76064
29000000000,201199,59
5419685952,2100003,16620
3926818955,321324,20389
5890228432,233204,91967
6026818955,2000000,942
5890228432,246356,79604
5890228432,248182,74854
7200000000,1550000,7469
5890228432,292462,100163
8092592631,227827,5696
10000000000,250000,242502
12597939226,250000,64
9000000000,21000,1817
10934570900,500003,52668
21912997496,171351,5020
6667698250,295305,37
80799121586,350000,15737
6629745654,222315,0
3926828955,350000,15736
90000000000,218169,409
5890228432,705050,111318
7478581858,247798,10645
5505001696,2100000,12691
7048958419,319760,482
7622282974,344762,50
6388566657,115453,9311
5647724249,207339,22906
5794195738,2991544,1134
5971938800,400015,6279
6000000000,4015404,7468
6367700804,1077763,553
11117648270,300000,35408
16100577777,129974,221006
9191995922,500000,1763
9314837862,679794,45484
400000000000,700000,4117
10112830418,1000000,4070516
10112830418,1000000,4070515
6205166816,102021,1404
6205166816,187021,1403
6205166816,21000,803
8799811595,1948000,2833
7313660533,235200,3
4274788044,1972009,3930
7713617537,250000,44705950
7713617537,250000,44705949
9715212513,45038,181
12048525925,145690,221005
17827631095,300002,5670
10727595422,55872,144304
33000000000,201199,58
8267494065,282652,79603
9131669693,287389,19
8297411211,467283,3964
10700238186,577395,236
9775182937,288867,14581
10727595422,52966,144303
14799390530,500000,4996
17401641875,500000,2292
10080196035,539380,10911
89276965560,177806,85448
5635596738,193287,85447
80788520896,230278,33787
8000000000,214023,1381
5635596738,255950,33786
11527435188,329274,55
120403683167,500000,1992
9085219783,247726,10535
10113626378,250000,44705941
10113626378,250000,44705940
10113626378,250000,44705939
10669649836,250000,44705938
10669649836,250000,44705937
10026605458,63620,2
51546321061,167991,85446
9000000000,235185,2674
5255985141,180909,85445
25212533621,600000,2477
49332519118,500000,2004
105843949914,300003,104954
9502237377,247832,10438
81771488283,254490,33785
9200000000,223107,793
8115087585,282202,33784
96837949228,167991,85444
9850806148,235200,555
8115087585,180921,85443
211200000000,230000,7442
55819933808,147878,8992
10345892029,253598,6
9219589737,159921,8991
117815409224,230278,33783
10000000000,235200,1379
7375671790,255950,33782
147632824178,128772,85442
16096884917,240311,2626
7375671790,138631,85441
10692910904,500000,4757
10692910905,500000,179808
15605025228,205461,336
14531202261,300015,162260
11057214540,236086,79600
8575964885,503319,71
10052421704,45038,38
9363716422,46267,18
10045093611,436388,4889
11902457716,309476,15
11057214540,241220,89553
44471981622,152695,1988
11057214540,293058,102976
9828768921,280942,101176
8000000000,974588,971
16067408680,500000,1642
58169067237,249112,33781
9363716422,217837,56
6552512614,280434,33780
36448875000,21001,8013
11478360403,247716,10820
7552174849,63589,17
7552174849,383208,225
7552174849,63605,282
7946791279,299176,1
8307399887,63620,77
8948377882,287703,17
13660093983,1035811,111719
15000000000,230037,2778
6092793616,2000001,111718
86525837196,213326,33779
11379438814,543160,8
5415816548,318480,33778
901344289590,350000,15735
8948377882,251899,35
5415826548,350000,15734
95780072244,243418,2781
17058176344,155693,70
9480115953,559512,10945
8275975423,281062,76360
26175783453,287298,5019
11116953960,297256,195
10482910940,500001,8012
284452389313,249136,33777
8739934027,239000,14
5241455470,280058,33776
7224349141,48897,0
6784421673,441889,5257
7424445947,46171,70
11856503703,131109,221004
8022805589,235720,227
6620780338,400000,2
10000000000,21000,1717
10924289502,389245,10156
12327380073,192838,40
22296119051,249112,33775
40000000000,500000,101
4672818527,280434,33774
4672818527,898214,29560
10000000000,330000,164
4388478479,880445,29559
7688949834,498066,80728
8198246487,46267,16
10898414814,138115,221003
8745190766,27938,222
10303487908,289056,391
8759839799,312058,116
8400000000,1550000,7467
13176795051,181341,4448
30134168656,350000,15733
7726222750,210466,29
6305646811,350000,15732
227823704805,600000,2022
8407778437,250668,111314
637107501960,500000,1991
21994432007,177806,85440
40000000000,500000,100
4983807081,193287,85439
13098938052,300000,162256
7474600039,287052,100162
13507198837,700000,146
8538565393,221224,3616
20654342052,500000,1565
6727920936,247394,10155
32990996340,500000,1745
9232227368,305635,10364
10445416241,227608,10435
12424674074,126008,221002
5182803091,893599,29558
400000000000,700000,4116
11150409384,1000000,4070507
6244100228,500000,86
13074455753,205558,9395
11978048820,108478,9468
6407348587,2762608,9011
8588793784,222018,10154
10190479356,215155,169
12518029503,300003,162254
8992920963,627641,29557
12599870547,1067532,111717
20000000000,250557,2772
5182883560,2000002,111716
400000000000,700000,6153
27000000000,100000,976447
6910511413,261820,74849
6910511413,250582,79598
27453030075,1203432,33773
9827358311,200277,160
4607007609,304268,33772
32000000000,184876,57
6910511413,313750,101172
11794723736,814447,20
1200000000000,200000,12784
10202847977,347396,130
1200000000000,200000,12783
7000000000,243418,2433
44138244712,248350,33771
9827358311,228921,5
4825204692,275906,33770
4825204692,893608,29556
46638066251,300003,162253
13480381259,300015,61921
426342618504,400000,589
30000000000,420000,1186214
98663197932,953680,6277
8450445054,1000000,85705
10000000000,190730,446
8114611876,46458,34
10352862201,308499,0
11388158774,45038,0
8138245065,288017,15
13773055908,450369,1551
11388158774,80131,97892
11228082250,293175,3
8440728749,500000,4654
14927456621,700000,145
16705129576,251599,478
10605791607,263966,4888
85892931983,500000,51805
11617370523,181377,4447
13531508941,300002,61920
26051373785,198929,11092
8000000000,303543,277
21817577781,300002,30096
12017984372,301279,129
6377006900,1972009,3926
26862689456,400000,12990
8071518379,180206,17
6377006900,1972009,16975
36000000000,174295,56
8142425514,403638,89510
10455201395,1450942,138
11506954673,250000,44705755
11506954673,250000,44705754
11506954673,250000,44705753
11506954673,250000,44705752
11506954673,250000,44705751
11506954673,250000,44705750
11506954673,250000,44705749
11506954673,250000,44705748
11506954673,250000,44705747
11506954673,250000,44705746
11506954673,250000,44705745
11506954673,250000,44705744
11506954673,250000,44705743
11506954673,250000,44705742
11506954673,250000,44705741
11506954673,250000,44705740
11506954673,250000,44705739
11506954673,250000,44705738
11506954673,250000,44705737
11506954673,250000,44705736
11506954673,250000,44705735
11506954673,250000,44705734
11506954673,250000,44705733
11506954673,250000,44705732
11506954673,250000,44705731
11506954673,250000,44705730
11506954673,250000,44705729
11506954673,250000,44705728
11506954673,250000,44705727
11506954673,250000,44705726
11506954673,250000,44705725
11506954673,250000,44705724
11506954673,250000,44705723
11506954673,250000,44705722
11506954673,250000,44705721
11506954673,250000,44705720
11506954673,250000,44705719
11506954673,250000,44705718
11506954673,250000,44705717
11506954673,250000,44705716
11506954673,250000,44705715
11506954673,250000,44705714
11506954673,250000,44705713
11506954673,250000,44705712
11506954673,250000,44705711
11506954673,250000,44705710
11506954673,250000,44705709
11506954673,250000,44705708
11506954673,250000,44705707
11506954673,250000,44705706
11506954673,250000,44705705
11506954673,250000,44705704
11506954673,250000,44705703
11506954673,250000,44705702
11506954673,250000,44705701
11506954673,250000,44705700
11506954673,250000,44705699
11506954673,250000,44705698
11506954673,250000,44705697
11506954673,250000,44705696
11506954673,250000,44705695
11506954673,250000,44705694
11506954673,250000,44705693
11506954673,250000,44705692
11506954673,250000,44705691
11506954673,250000,44705690
11506954673,250000,44705689
11506954673,250000,44705688
11506954673,250000,44705687
11506954673,250000,44705686
11506954673,250000,44705685
11506954673,250000,44705684
11506954673,250000,44705683
5428283676,904528,29555
9455458178,1041805,520
17133987833,940017,6276
8142425514,225444,100333
9764561896,539578,10486
8142425514,252878,74606
13724169638,300000,104950
15538960545,600000,1644
36000000000,174295,55
7932157444,330872,22905
5455201395,1069131,29554
64107627514,147226,24625
14910402790,204989,4
10928105771,300015,162249
89835915738,977785,6275
7863704686,414236,3
7863704686,82706,2
8500629759,45038,9
7159847483,45038,0
8500629759,324475,84
8500629759,93277,83
7863704686,291912,141
7863704686,46739,140
7159847483,299676,30
7159847483,48836,29
16021041732,300000,61919
27000000000,174295,54
4370996578,887604,29553
6633857755,221834,1626
4857455168,1599936,8910
4948076786,1725000,1490
5000000000,201079,20
5507500064,918684,8777
6051036656,800083,14580
4278198284,513124,20388
8007954921,323851,109
6847815036,63605,42
7067357459,27938,50
5923245153,3408682,1133
6417297426,228102,74847
6378198284,2000000,941
4320980266,724275,1752
12460274613,700000,142
25000000000,70000,35
33472521071,21000,177429
6159196291,21000,0
30000000000,21000,980542
7527585608,338952,7674
18994283149,936676,6274
56265583924,185060,33769
8000000000,250000,31448
4278198284,204872,33768
4278198284,833123,29552
152089803064,162153,85438
8802857596,247053,11773
4278198284,167367,85437
8304845830,534086,10747
8304845830,312398,10810
5529543326,875824,29551
6000000000,144322,112
6580345490,52966,144297
6827636920,2100000,12690
8340173901,46255,14
10553138303,502490,5256
218596894529,117197,8990
6922264461,210000,20
6810633365,125624,8989
15284418062,500000,4653
4324818816,861724,29549
7976210320,1012922,390
9522200564,251635,112
4865421168,1972009,16973
34000000000,184876,53
8779382196,250000,44705679
7683874432,500000,4705
20000000000,151284,37
33000000000,184876,52
162543877731,249136,33767
7893915321,230736,106
4323613243,280058,33766
6467865371,218362,6273
7756363983,27938,333
10987284052,46588,2
7430887065,3000000,10202
15746503286,143798,161
9409298652,500000,4848
11153551964,1230810,33765
11264016260,267579,382
5419142308,270068,33764
12873117269,198902,11091
12775691718,401412,303
8128713462,228716,82164
8128713462,215254,89548
8128713462,248398,99372
33000000000,202247,51
8128713462,672422,111311
169939915504,162088,55
8128713462,250074,89508
5958233732,918684,8909
4827455168,925776,29547
150000000000,211300,14
35238276867,89467,8988
8000000000,180588,833
6034318960,117806,8987
54137503813,228263,115599
8697569490,230721,672
4827455168,240702,115598
8024176744,227116,13977
8715461232,210166,11090
12459274878,220353,24623
5485318579,995373,29546
356221485795,192075,41644
9271083573,600000,30
5331532955,200502,41643
6449090685,899724,29545
10794295137,221439,57
45810179144,145107,7978
13703927209,225177,143
8061363356,158862,7977
10220666290,302928,10363
6884663064,868693,29544
9526651810,261672,110
17848007407,148430,221001
156244844383,86611,2374
26000000000,80000,4744
30000000000,21000,101
30000000000,21000,8
40885000000,21000,24
45000000000,69145,5
93504573119,337694,76356
34947192168,400000,13056
87151037037,132801,221000
15166077427,250000,44705623
15166077427,250000,44705622
15166077427,250000,44705621
15166077427,250000,44705620
15166077427,250000,44705619
15166077427,250000,44705618
15166077427,250000,44705617
15166077427,250000,44705616
15166077427,250000,44705615
15166077427,250000,44705614
15166077427,250000,44705613
15166077427,250000,44705612
15166077427,250000,44705611
15166077427,250000,44705610
15166077427,250000,44705609
15166077427,250000,44705608
15166077427,250000,44705607
15166077427,250000,44705606
15166077427,250000,44705605
15166077427,250000,44705604
15166077427,250000,44705603
15166077427,250000,44705602
15166077427,250000,44705601
15166077427,250000,44705600
15166077427,250000,44705599
15166077427,250000,44705598
15166077427,250000,44705597
15166077427,250000,44705596
15166077427,250000,44705595
15166077427,250000,44705594
15166077427,250000,44705593
15166077427,250000,44705592
15166077427,250000,44705591
15166077427,250000,44705590
15166077427,250000,44705589
15166077427,250000,44705588
15166077427,250000,44705587
15166077427,250000,44705586
15166077427,250000,44705585
15166077427,250000,44705584
15166077427,250000,44705583
15166077427,250000,44705582
15166077427,250000,44705581
15166077427,250000,44705580
15166077427,250000,44705579
15166077427,250000,44705578
15166077427,250000,44705577
15166077427,250000,44705576
15166077427,250000,44705575
15166077427,250000,44705574
15166077427,250000,44705573
15166077427,250000,44705572
15166077427,250000,44705571
15166077427,250000,44705570
15166077427,250000,44705569
15166077427,250000,44705568
15166077427,250000,44705567
15166077427,250000,44705566
15166077427,250000,44705565
15166077427,250000,44705564
15166077427,250000,44705563
15166077427,250000,44705562
15166077427,250000,44705561
15166077427,250000,44705560
15166077427,250000,44705559
15166077427,250000,44705558
11870870724,45038,41
10834977890,339479,86
10834977890,46460,85
9006093927,234656,117
9906712326,46564,116
12886078598,654302,9583
10871614602,224656,89547
13324782489,700000,140
10661710950,500000,183935
30428002995,248552,24774
12886078598,1072613,743
7247743068,266272,24773
31362821988,209048,68102
10051920768,152815,2549
7247743068,214083,68101
17247743068,223428,24622
9232311606,175591,20
6507469691,272775,1751
169825070583,187759,115597
10655711359,487391,109
6443039299,196114,115596
8591457339,220716,99824
9490363653,224784,5694
19973135646,227790,1382
6629039911,217880,675
5091594917,260785,1381
13978451851,131818,220999
5091594917,932521,29543
7982851942,203251,460
49217483328,151900,33763
7982851942,159078,9
5091594917,206030,33762
25787436789,193846,4887
14106858674,327154,100158
29252089507,181300,4446
4525960384,932540,29542
7982851942,224456,112
21367883754,500000,1620
197978648385,500000,4197
19715433552,500000,1665
125143809445,228263,115595
5032727857,240714,115594
9162929379,252558,10470
16581345087,223072,3590
16934032542,247680,10561
18275109225,700000,3621
7195789217,239000,209
5289120418,326925,4758
7195789217,369686,414
5579317920,1725000,1489
5856519636,1125000,1488
6000000000,75418,24
6946825841,63605,14
8439023536,45038,53
6946825841,63605,342
7641515372,361861,84
7641515372,46483,83
34161580886,300000,63
4745319738,1021781,29541
6580836776,237327,214
10676737442,730000,103
7117979607,252706,89545
7117979607,657404,99823
71880026549,500000,4196
10729702011,340778,41763
3763582797,931491,29540
6000000000,216150,466
358362331411,282540,33761
7469821772,383019,274
3763582797,302338,33760
5978216758,291082,1
5978216758,46397,0
8402488888,132801,220998
45766093252,628288,10362
5558740857,219130,10153
9658644444,145690,220997
125746563135,207557,24621
20000000000,145378,32
7634511950,282895,12
8129187173,296158,22904
13331214814,132801,220996
6683016486,420000,691
5283176280,302042,41762
1189137662031,171268,253212
40069516328,179630,2301
5769804072,645181,917
6093566845,195810,2300
7640350267,1770162,101170
13346795823,271124,21
7640350267,1770162,101169
8243411019,359910,180
9067760364,46587,179
8292519127,282024,1
9974545469,293027,11
7575689107,228620,100153
7154706108,242986,82160
13476840981,700000,138
9099491713,500000,4652
5681766830,420000,690
31197854987,177806,85436
10510690801,295051,26
4769804072,193287,85435
15069146190,260231,5693
33628484128,245329,115593
15000000000,226632,995
6006681259,227807,115592
70000000000,280000,73
34119753931,500000,1816
61486074441,350000,10984
8440819035,169804,22
5167634164,350000,10983
364472139951,177757,115591
7592515584,263710,16
5167624163,186412,115590
5987356332,420000,689
51160114725,282068,33759
13464623779,198143,938
4832510343,254244,33758
10256480796,500000,546
10256480796,500000,545
6748807382,2647541,1132
6739760669,420000,688
7979180832,293082,92919
11846406822,63605,209
8205496061,45038,256
8205496061,124020,9467
7376489099,81356,27360
5705893085,313978,20387
8042123568,3000000,10201
14155606914,319886,726
13700238628,313182,13067
27077195682,177413,85434
90000000000,255465,404
5705893085,191211,85433
6042123567,420000,687
104738484189,350000,10982
9304875655,226054,244
5705903086,350000,10981
8750548281,252446,1140
11682292424,1280781,470
7133789647,420000,686
17735195437,222288,24620
24000000000,566793,1297
19000000000,200570,50
21223197601,500000,544
21223197601,500000,543
246701171660,500000,4194
12901975918,250000,44705403
181357832765,177615,115589
86418353245,500000,51804
6262218998,186270,115588
8740789047,247081,13
8258344042,334858,4344
10960885562,140309,85432
10920000000,296416,755
6418353245,147718,85431
16518681481,300000,220995
16455019103,192601,41761
14157524800,523087,6965
6626704154,420000,685
19000000000,200570,49
42852298257,500000,19622
11725431004,193869,24619
12340931364,211906,11089
9182441028,273434,100151
5442087753,500000,212
8163131629,429634,99367
8163131629,282652,89498
11047438138,250000,44705402
8335113589,27938,1803
72600000000,382000,146870
30000000000,56118,16
35000000000,46881,1041
37000000000,300000,3
40000000000,200000,5
40000000000,200000,0
57000000000,200000,25
57000000000,200000,14
57000000000,200000,3
57000000000,200000,65
57000000000,200000,102
230000000000,120000,773
118222286243,193731,41642
6232560389,432912,2
4995927957,201931,41641
129906735358,145083,8100
5000000000,222196,56
6244909946,158840,8099
5970302686,299233,9325
5457338162,676035,1413
8466155112,425511,3679
12037847201,700000,133
17178053783,181323,4445
45026998076,177169,85430
155000000000,167872,8551
4773548822,199170,85429
225000000000,42000,209
225000000000,800000,3627
54526899765,500000,2034
72266817491,500000,1626
8453207734,544684,3604
8453207734,360122,10793
12004223742,21000,26322
7002534245,21000,3
57000000000,21000,9
57000000000,21000,7458
5882754749,818754,7673
5865795739,4562080,1131
12004283978,730000,102
8753733547,327681,10151
8799702367,500000,4651
13112512411,209373,11088
21386902475,600000,3218
84366063740,151876,33757
11069903450,159514,548
4448127273,171406,33756
71395265176,144017,24617
15000000000,500000,110
16154151616,216473,22903
12067981746,730000,101
30983740740,156008,220993
78174282802,500000,19526
141886086965,258202,29539
20000000000,145409,30
9785963444,247680,10819
9845997410,223072,10735
23409233071,700000,10492
103584633001,257602,10864
8190754661,108668,9466
7105144687,80131,9427
7309911873,3000000,2755
7739925186,46267,12
7601466000,335651,42810
10029078670,554848,218
16752928713,700000,132
27776807407,138868,220991
55045101495,350000,10980
11180000000,251899,177
6004970840,350000,10979
10000000000,850000,1682
18334410066,500000,1716
9007441260,311604,76051
52263213084,500000,19707
37000001000,688441,40743
40000000000,90000,3
163408741690,248350,33755
10000000000,216183,632
6446133832,275906,33754
13229401797,300694,35
9720021632,290498,66
10160127618,27938,248
9236471255,295291,17
9236471255,46364,16
8769792969,272133,10150
12891681481,156008,220990
147374488342,155756,33753
58266866878,400000,5442
6635386985,175262,33752
11602376685,220010,3621
9953080477,236806,92918
11602376685,542522,10944
9953080477,234266,74838
9953080477,234112,89536
255780078484,500000,1938
9953080477,297198,82156
14066122248,1467421,5153
94650271179,201378,1101
10000000000,60679,653
10000000000,99226,291
14286430987,137083,455
14286430987,235414,757
38227312345,68309,0
9200000000,205448,263
16954624690,400749,157
1000000000000,215369,8769
12214380328,68115,33
12340968518,350000,6729655
156244844383,72618,2373
30000000000,150000,11147878
10730659426,233622,89535
10730659426,216568,76050
10730659426,250164,82155
62503792592,143325,220988
11009140558,252980,101163
11009140558,227906,82154
7288796882,271084,10149
7818973814,220116,22902
9578141626,63589,400
11550014045,63589,58
9578141626,63589,782
9578141626,74431,9385
50000000000,800000,4
50000000000,800000,3
86000000000,250000,1246
125000000000,180000,159796
200000000000,21000,0
7390418634,254158,99817
259938362941,500000,4191
7390418634,273434,74836
10001699884,250000,44705235
44326127487,22504,33751
14326127487,22504,33750
14326127487,22504,33749
114430701565,92023,8534
8656332568,502281,1
5969219786,101499,8533
84084086831,245341,115587
5000000000,210568,86
4775375829,244919,115586
7940287538,307091,29538
16508686064,500000,1619
6815353170,573873,10141
7899033707,169323,77
11209600855,250000,44705231
341009976603,500000,1564
11388688604,250000,44705230
11388688604,250000,44705229
43442765603,249112,33748
10898193759,245697,1256
6264031421,280034,33747
24793287937,233499,5692
29610599306,200000,1299
9545483182,250062,76045
9545483182,234228,99815
9545483182,234184,100144
8159112386,1000000,85698
9000000000,163862,47
12918220573,250000,44705228
12918220573,250000,44705227
12918220573,250000,44705226
12918220573,250000,44705225
12918220573,250000,44705224
28633967966,348699,11774
44853936827,200000,1298
14496025578,216494,74831
14496025578,233514,111290
89626711407,500000,19488
12692684308,46154,68
10291359108,287522,1272
10812872888,572811,235
11797911724,500000,183934
14742066050,730000,100
41768614814,148478,220986
8852552866,228774,1641
100000000000,732760,340
79770247098,282092,33746
12692684308,226040,608
8112834967,254668,33745
78686691686,144073,24616
16094491351,266430,837
71393968050,375000,343
1200000000000,200000,12782
12692684308,230721,356
1200000000000,200000,12781
12122096323,244257,16
23375055863,352934,41759
9708910892,206699,243
11802329247,272116,82150
101620021671,500001,52664
10763359045,500000,4765
12000000000,282056,171
12370096984,560688,237
1000000000000,63000,2540012
24000000000,34497,11121
30000000000,100000,0
30000000000,420000,1186184
30000000000,100000,0
9000000000,330000,45
10956082310,793517,2
9948911208,59957,346
8257734397,63605,907
11798201000,288316,42809
26938524379,145777,85428
10000000000,250000,31444
7370096984,155706,85427
14742066050,730000,99
11055145476,281062,74830
243435029433,236026,33744
8050000000,263299,76
7370096984,262136,33743
15744400861,500000,4989
32000000000,550000,12
21177463031,105000,24348
30000000000,21000,31
40000000000,199078,95
50000000000,100000,24347
50000000000,100000,24346
87000000000,250000,1245
87000000000,250000,2778
842940383585,500000,4190
11823859792,250000,44705210
11823859792,250000,44705209
11823859792,250000,44705208
11823859792,250000,44705207
11823859792,250000,44705206
11823859792,250000,44705205
11823859792,250000,44705204
11823859792,250000,44705203
11823859792,250000,44705202
11823859792,250000,44705201
11823859792,250000,44705200
11823859792,250000,44705199
11823859792,250000,44705198
11823859792,250000,44705197
11823859792,250000,44705196
11823859792,250000,44705195
11823859792,250000,44705194
11823859792,250000,44705193
11823859792,250000,44705192
11823859792,250000,44705191
11823859792,250000,44705190
11823859792,250000,44705189
11823859792,250000,44705188
11823859792,250000,44705187
11823859792,250000,44705186
11823859792,250000,44705185
11823859792,250000,44705184
11823859792,250000,44705183
11823859792,250000,44705182
11823859792,250000,44705181
11823859792,250000,44705180
11823859792,250000,44705179
11823859792,250000,44705178
11823859792,250000,44705177
11823859792,250000,44705176
11823859792,250000,44705175
11823859792,250000,44705174
11823859792,250000,44705173
11823859792,250000,44705172
11823859792,250000,44705171
11823859792,250000,44705170
11823859792,250000,44705169
11823859792,250000,44705168
11823859792,250000,44705167
11823859792,250000,44705166
11823859792,250000,44705165
11823859792,250000,44705164
11823859792,250000,44705163
11823859792,250000,44705162
11823859792,250000,44705161
11823859792,250000,44705160
11823859792,250000,44705159
11823859792,250000,44705158
11823859792,250000,44705157
11823859792,250000,44705156
11823859792,250000,44705155
11823859792,250000,44705154
11823859792,250000,44705153
11823859792,250000,44705152
11823859792,250000,44705151
11823859792,250000,44705150
11823859792,250000,44705149
11823859792,250000,44705148
11823859792,250000,44705147
11823859792,250000,44705146
11823859792,250000,44705145
11823859792,250000,44705144
11823859792,250000,44705143
11823859792,250000,44705142
11823859792,250000,44705141
11823859792,250000,44705140
11823859792,250000,44705139
11823859792,250000,44705138
11823859792,250000,44705137
11823859792,250000,44705136
11823859792,250000,44705135
11823859792,250000,44705134
11823859792,250000,44705133
11823859792,250000,44705131
11823859792,250000,44705130
11823859792,250000,44705129
11823859792,250000,44705128
11823859792,250000,44705127
11823859792,250000,44705126
11823859792,250000,44705125
11823859792,250000,44705124
11823859792,250000,44705123
11823859792,250000,44705122
11823859792,250000,44705121
11823859792,250000,44705120
11823859792,250000,44705119
11823859792,250000,44705118
11823859792,250000,44705117
11823859792,250000,44705116
11823859792,250000,44705115
11823859792,250000,44705114
11823859792,250000,44705113
11823859792,250000,44705132
48800000000,382000,79867
15483411008,21015,162209
10857683567,350000,49487
36366030000,750000,54141
6554668197,302928,12350
6554668197,302851,16595
10459282220,226682,3573
6176309167,1125000,1487
6933250206,520034,100315
6279807690,100634,9361
6279807690,86622,9598
7637624328,299233,9370
6907794738,63589,25
5837007134,248020,5690
5876885011,228552,45483
6406800013,3357287,9007
7302328261,740376,90581
8314078436,500000,167132
28241247476,400000,2804
10948343868,255888,836
203141630311,249136,33742
11573176381,288300,15
4622166804,280058,33741
7000000000,784339,1129
15745198460,500000,542
15745198460,500000,541
6943288531,63589,147
8343476402,27938,52
10066282879,5000000,135
10551278463,500000,4826
1000000000000,84290,4508231
14150000000,21000,14
15479361948,54718,2
7536040456,21000,61
7540000000,21000,0
9600939833,21000,292
40000000000,65000,91
6213865195,745297,7672
9070956113,27938,60
6758714000,288581,42808
9674795631,52966,144289
10302319986,363247,29537
6669997233,415996,16594
10551278463,500000,4740
10908691337,90000,54812
13188631400,21000,14795
15871029512,267133,2927
16500000000,137109,62
25000000000,70000,4
30000000000,100000,21
30000000000,85051,15332
39000000000,400000,202
40885000000,21000,3
11761110578,45038,425
10985286860,27938,29
8156636105,106379,9454
6535463102,398188,80726
6560400511,2100004,16619
7320018354,3000000,2754
11822961015,500000,4842
174318616832,153368,33740
11374124923,181874,3
5195562549,172898,33739
8161798815,1033453,11773
16065935128,6000000,3614
9674795631,55872,144288
42481601832,350000,15731
10994506212,238940,537
6415126990,350000,15730
18336043879,303063,2919
38234153436,302350,4886
2634198311137,249160,33738
12450042419,247126,8
6415116991,280082,33737
10935057796,108478,54551
12900813069,452884,284
12900813069,82564,283
13713916480,946842,9580
10285437360,248194,91945
12116762962,124386,220985
14963821108,183072,67
10285437360,233492,111288
10285437360,231218,92913
14090173900,313018,22901
10285437360,281910,99813
10285437360,251434,100140
1200000000000,200000,12780
13506600908,238954,1850
1200000000000,200000,12779
17119423365,253285,87
338528629885,249160,33736
9572617542,251884,65
6856958240,280082,33735
280444807537,301113,69
10635952138,415996,16592
12667863675,226712,99812
12667863675,309032,99360
9410899373,500000,4755
39481877727,177401,85426
9000000000,250128,163
6231910554,191199,85425
23215983538,450000,4442
43653519662,290695,22900
13279623456,550000,2004
8989651343,169323,72
130761333333,300000,220984
134328165716,600000,1625
10988083818,312256,10736
11961029654,1604400,3404
6732746752,500000,4650
8390731586,361297,22
9229813135,46633,21
11457076667,157938,10147
5993821068,172480,1750
10953640100,238656,10674
7107254381,278900,5911
6063730852,399071,60
144001480332,177413,85424
7000000000,228950,10
5613945009,191211,85423
358990952340,268784,33734
8335901651,742579,160
5613945009,288558,33733
7107254381,381343,14828
266215505645,144547,8098
8000000000,435986,4147
6329538565,156556,8097
9209377971,312316,10520
9209377971,221202,3542
804515685277,249160,33732
9247001587,230721,21
5063630852,280082,33731
8825639872,250586,99357
8825639872,1542880,89534
10020000000,321144,35
8825639872,1542880,89533
264011874947,184126,115585
7036336237,198048,412
5883759915,192493,115584
6748231923,179524,3499
6257011350,309013,5689
8000864598,147010,24615
6489099136,182506,183
9393925695,171239,85422
8050000000,211973,292
4100989805,184326,85421
6705654952,228152,82148
5425841037,4018427,1412
6422974415,992994,14579
12730675512,149299,24614
140239017637,350000,15729
5000000000,238940,261
4564224071,350000,15728
7643582335,27938,37
8011314796,225016,76039
19938643034,140289,24613
9000000000,250000,242493
7311891851,149547,220983
9434415164,231989,705
8420000000,213724,7
7122183910,232788,92912
5892444040,269905,8091
5915389205,281607,6272
6807647874,3000000,10200
7825559471,186218,4885
9784864557,500000,540
9784864557,70000,539
9784864557,500000,538
126167477901,249136,33730
6565160944,225192,141
4220650598,280458,33729
64207029045,155706,3086
7925940535,252642,10784
4220650598,112456,40186
8037847137,198062,333
4220650598,112825,40185
5719092254,309786,1754
4691114499,255370,20386
8047082430,27938,157
6188813325,533334,80725
10841939302,287703,11
7247105297,298069,32
10868017767,290294,2
6746410007,205878,226
7047192389,689161,4343
10025955824,192337,0
10173177777,173358,220982
21000000000,70000,3
5039297350,381001,2479
16607949254,197084,85420
9972713710,238926,4107
4691114499,183192,85419
18437325587,700000,130
44873008866,614145,713
7486364612,748979,22899
6979573943,1372580,8776
6643262446,226029,10146
6745416614,6520266,1411
6908987773,376596,7806
8237360551,233290,101154
14591056178,300002,162194
13898435906,500000,4988
15000000000,55121,5
16000000000,600000,2099289
16000000000,87169,2099288
16000000000,91843,2099287
16000000000,130904,322568
30000000000,210000,797265
30000000000,89079,2703846
30000000000,100000,3
39780000000,21000,7
39780000000,21000,0
94661299518,350000,15727
12647866466,186946,4020
8299461879,350000,15726
10681634271,252446,42
12449177817,249898,99355
16212364117,506817,10397
8647866467,299958,4
9512661761,93277,3
10088744829,197491,5018
36937079892,178924,2299
9166548549,190858,20
7801210571,229304,2298
7825667812,890673,80724
8711958462,59957,146
9854490163,301822,6
9708221935,63589,896
9854490163,405942,337
8014397000,283965,42807
13532935293,606477,68
30000000000,280000,12
15831701829,171265,85418
12064625181,247179,17
6801210571,201526,85417
10993180053,274354,6271
16716781313,179881,4441
300000000000,21000,97
40000000000,60000,2
14800000000,21000,14
25000000000,21000,6278
8651028361,392351,7671
8610332581,415953,16588
252187762126,249112,33728
12064625181,230721,183
6801210571,280034,33727
926976214445,166988,7974
27000000000,550000,241
8501513213,166580,7973
8958619277,93277,5
94768220178,615000,437
14036208772,545982,10689
14036208772,312958,3557
12200082864,27938,686
12909773146,45038,135
